city,ds,yhat
Chennai,2019-06-01,76.1256203985186
Chennai,2019-06-02,76.2718438331379
Chennai,2019-06-03,75.95043807375174
Chennai,2019-06-04,75.99460687433486
Chennai,2019-06-06,75.89941089291258
Chennai,2019-06-07,75.98126408593062
Chennai,2019-06-10,76.13510869491581
Chennai,2019-06-13,76.09476784064391
Chennai,2019-06-14,76.18876762480124
Chennai,2019-06-15,76.55219374887804
Chennai,2019-06-16,76.70359578358689
Chennai,2019-06-24,76.75214991948819
Chennai,2019-06-27,76.75511866686213
Chennai,2019-06-28,76.85073727152695
Chennai,2019-06-29,77.20824741437113
Chennai,2019-06-30,77.34587515264484
Chennai,2019-07-01,77.01498117534425
Chennai,2019-07-02,77.04781063593322
Chennai,2019-07-06,77.30292247568737
Chennai,2019-07-09,77.04226954247528
Chennai,2019-07-13,77.20629120818529
Chennai,2019-07-14,77.29703605639706
Chennai,2019-07-15,76.92556360199863
Chennai,2019-07-16,76.924901168552
Chennai,2019-07-18,76.75446017633732
Chennai,2019-07-23,76.90500224112063
Chennai,2019-07-25,76.78157646091104
Chennai,2019-07-26,76.85534305859248
Chennai,2019-07-27,77.19777342338232
Chennai,2019-07-28,77.32700485903587
Chennai,2019-07-29,76.99415816407551
Chennai,2019-07-30,77.03109771246186
Chennai,2019-08-01,76.92853148267295
Chennai,2019-08-02,77.00751176517447
Chennai,2019-08-03,77.35162784169304
Chennai,2019-08-04,77.47913197382245
Chennai,2019-08-05,77.1413774618748
Chennai,2019-08-06,77.17399017973634
Chennai,2019-08-08,77.0560977116628
Chennai,2019-08-09,77.125192503247
Chennai,2019-08-11,77.57576887816496
Chennai,2019-08-18,77.63112362954614
Chennai,2019-08-19,77.29039685131544
Chennai,2019-08-24,77.66556016390399
Chennai,2019-08-25,77.81351649684642
Chennai,2019-08-26,77.5029537405876
Chennai,2019-08-27,77.56616873972519
Chennai,2019-08-29,77.52928906147649
Chennai,2019-09-05,78.00560050039333
Chennai,2019-09-06,78.13278633090304
Chennai,2019-09-07,78.5246505766356
Chennai,2019-09-08,78.69911923319452
Chennai,2019-09-10,78.48069558739016
Chennai,2019-09-12,78.43842480932301
Chennai,2019-09-13,78.54140879238679
Chennai,2019-09-14,78.90569423419426
Chennai,2019-09-15,79.04976867064912
Chennai,2019-09-17,78.76454397109674
Chennai,2019-09-18,78.23643439747535
Chennai,2019-09-19,78.65162976266565
Chennai,2019-09-20,78.71936510205957
Chennai,2019-09-21,79.04918235618608
Chennai,2019-09-22,79.16004373138051
Chennai,2019-09-23,78.80395145461137
Chennai,2019-09-24,78.81367501503367
Chennai,2019-09-26,78.64830815050335
Chennai,2019-09-27,78.69334237588882
Chennai,2019-09-30,78.72298582667545
Chennai,2019-10-01,78.72696436240157
Chennai,2019-10-03,78.55359224547284
Chennai,2019-10-04,78.59556312997826
Chennai,2019-10-05,78.90198618198335
Chennai,2019-10-07,78.6147916789875
Chennai,2019-10-08,78.60469581630448
Chennai,2019-10-10,78.39885214961564
Chennai,2019-10-11,78.42206226610975
Chennai,2019-10-12,78.70793713056477
Chennai,2019-10-15,78.33907790889948
Chennai,2019-10-22,77.89037794096573
Chennai,2019-10-24,77.59239524057801
Chennai,2019-10-25,77.57384759824508
Chennai,2019-10-26,77.82205587052559
Chennai,2019-10-29,77.37300356636716
Chennai,2019-11-01,77.09119458227423
Chennai,2019-11-02,77.3590735442969
Chennai,2019-11-03,77.41637750223316
Chennai,2019-11-04,77.01484548921745
Chennai,2019-11-05,76.98685445590772
Chennai,2019-11-08,76.79412417714359
Chennai,2019-11-09,77.09067403779957
Chennai,2019-11-10,77.17473462573604
Chennai,2019-11-11,76.79723272806112
Chennai,2019-11-13,76.22015211587265
Chennai,2019-11-14,76.5979814320267
Chennai,2019-11-15,76.63135606175194
Chennai,2019-11-16,76.92863033047296
Chennai,2019-11-17,77.00757946786686
Chennai,2019-11-18,76.61905657581023
Chennai,2019-11-19,76.59475621340471
Chennai,2019-11-22,76.35385745514678
Chennai,2019-11-23,76.62336564501439
Chennai,2019-11-24,76.67130627317408
Chennai,2019-11-25,76.2494190636537
Chennai,2019-11-26,76.19036923956486
Chennai,2019-11-29,75.84740588309691
Chennai,2019-11-30,76.07859799993265
Chennai,2019-12-01,76.09213519771191
Chennai,2019-12-07,75.42275690185394
Chennai,2019-12-08,75.45053127600147
Chennai,2019-12-09,75.02173355418525
Chennai,2019-12-10,74.96979588873077
Chennai,2019-12-12,74.71639142294585
Chennai,2019-12-13,74.73586478577178
Chennai,2019-12-14,75.03239488989347
Chennai,2019-12-15,75.12493864277609
Chennai,2019-12-16,74.76530761135936
Chennai,2019-12-17,74.78590824149063
Chennai,2019-12-19,74.68332740144703
Chennai,2019-12-26,75.12413132278238
Chennai,2019-12-27,75.26781448845148
Chennai,2019-12-29,75.87965203451824
Chennai,2019-12-30,75.61578460144213
Chennai,2019-12-31,75.72020219072333
Chennai,2020-01-02,75.74610321827883
Chennai,2020-01-03,75.88518681325135
Chennai,2020-01-04,76.28611933478285
Chennai,2020-01-05,76.46678459389454
Chennai,2020-01-06,76.17818342956338
Chennai,2020-01-07,76.25217844976397
Chennai,2020-01-08,75.75693371589759
Chennai,2020-01-09,76.20262896639731
Chennai,2020-01-10,76.2990170564963
Chennai,2020-01-11,76.65415141546177
Chennai,2020-01-12,76.786586367714
Chennai,2020-01-13,76.44797967810476
